id,consumption,hodge_id,hodge_s,excluded,local_inconsistency,global_inconsistency,self_assessed_wealth,hamlet,ranking_meeting,nhhrank,quota_final,maintreatment,elite_meeting,ranking_meeting_norm,HodgeCBT_targets,tradCBT_targets
448,312.1036,2,0.2777777778,448,0.2909090909,0.0,3.0,597,37,52,6,Hybrid,0.0,0.7115384615384616,Excluded,Excluded
514,584.9524,3,0.0,514,0.2695035461,0.0,1.0,597,8,52,6,Hybrid,0.0,0.15384615384615385,Excluded,Excluded
633,468.3304,4,-0.2222222222,633,0.1818181818,0.0,2.0,597,29,52,6,Hybrid,0.0,0.5576923076923077,Excluded,Excluded
872,460.6588,5,-0.6111111111,872,0.2826086957,0.0,3.0,597,32,52,6,Hybrid,0.0,0.6153846153846154,Included,Excluded
101,818.4672,0,0.0,101,0.1056105611,0.0,1.0,600,28,53,3,Hybrid,0.0,0.5283018867924528,Excluded,Excluded
141,351.7996,1,0.1111111111,141,0.1111111111,0.0,4.0,600,37,53,3,Hybrid,0.0,0.6981132075471698,Excluded,Excluded
145,301.4782,2,0.2222222222,145,0.102310231,0.0,2.0,600,31,53,3,Hybrid,0.0,0.5849056603773585,Excluded,Excluded
203,126.6071,3,-0.6666666667,203,0.1538461538,0.0,2.0,600,19,53,3,Hybrid,0.0,0.3584905660377358,Included,Excluded
307,350.6726,4,0.0,307,0.1111111111,0.0,5.0,600,32,53,3,Hybrid,0.0,0.6037735849056604,Excluded,Excluded
558,413.8304,5,-0.6666666667,558,0.0966666667,0.0,1.0,600,3,53,3,Hybrid,0.0,0.05660377358490566,Included,Included
865,1918.05,6,0.8333333333,865,0.209039548,0.0,5.0,600,53,53,3,Hybrid,0.0,1.0,Excluded,Excluded
973,1023.325,7,0.1666666667,973,0.1056105611,0.0,1.0,600,42,53,3,Hybrid,0.0,0.7924528301886793,Excluded,Excluded
20,646.9207,0,-0.5,20,0.0866926745,0.0,3.0,603,17,31,3,Full community,0.0,0.5483870967741935,Included,Excluded
112,2355.246,1,0.3,112,0.1088814567,0.0,3.0,603,21,31,3,Full community,0.0,0.6774193548387096,Excluded,Excluded
228,265.0357,2,-0.4333333333,228,0.1331157055,0.0,3.0,603,12,31,3,Full community,0.0,0.3870967741935484,Included,Excluded
354,204.0492,3,0.0,354,0.1300813008,0.0,2.0,603,11,31,3,Full community,0.0,0.3548387096774194,Excluded,Excluded
537,1120.619,4,-0.3666666667,537,0.1083123426,0.0,3.0,603,28,31,3,Full community,0.0,0.9032258064516129,Included,Excluded
696,1047.631,5,0.7,696,0.0941278066,0.0,4.0,603,31,31,3,Full community,0.0,1.0,Excluded,Excluded
698,255.3036,6,0.3,698,0.1076305221,0.0,3.0,603,30,31,3,Full community,0.0,0.967741935483871,Excluded,Excluded
58,356.756,0,0.1714285714,58,0.1257838436,0.0,4.0,604,24,55,8,Hybrid,1.0,0.43636363636363634,Excluded,Excluded
97,702.8244,1,0.1714285714,97,0.1304301248,0.0,3.0,604,42,55,8,Hybrid,1.0,0.7636363636363637,Excluded,Excluded
284,763.7619,2,-0.8571428571,284,0.1238568929,0.0,1.0,604,1,55,8,Hybrid,1.0,0.01818181818181818,Included,Included
389,534.4024,3,0.8095238095,389,0.1972406911,0.0,3.0,604,50,55,8,Hybrid,1.0,0.9090909090909091,Excluded,Excluded
392,369.0714,4,-0.1904761905,392,0.1623837156,0.0,3.0,604,17,55,8,Hybrid,1.0,0.3090909090909091,Excluded,Excluded
548,945.9881,5,0.0,548,0.1424982375,0.0,4.0,604,55,55,8,Hybrid,1.0,1.0,Excluded,Excluded
794,678.8674,6,0.0,794,0.1365809922,0.0,3.0,604,36,55,8,Hybrid,1.0,0.6545454545454545,Excluded,Excluded
807,547.3478,7,-0.0285714286,807,0.1336019164,0.0,3.0,604,22,55,8,Hybrid,1.0,0.4,Excluded,Excluded
908,522.4722,8,-0.0761904762,908,0.1412121524,0.0,3.0,604,23,55,8,Hybrid,1.0,0.41818181818181815,Excluded,Excluded
99,585.0833,0,-0.6734693878,99,0.13638898,0.0,2.0,606,1,22,1,Full community,1.0,0.045454545454545456,Included,Included
250,563.7927,1,0.0,250,0.1474033922,0.0,4.0,606,7,22,1,Full community,1.0,0.3181818181818182,Excluded,Excluded
280,542.1072,2,0.8571428571,280,0.1576553355,0.0,5.0,606,22,22,1,Full community,1.0,1.0,Excluded,Excluded
390,776.475,3,-0.4666666667,390,0.1474033922,0.0,3.0,606,15,22,1,Full community,1.0,0.6818181818181818,Included,Excluded
714,742.5159,4,0.1020408163,714,0.1573255605,0.0,4.0,606,19,22,1,Full community,1.0,0.8636363636363636,Excluded,Excluded
786,1315.322,5,0.5306122449,786,0.1387353874,0.0,3.0,606,20,22,1,Full community,1.0,0.9090909090909091,Excluded,Excluded
813,949.3952,6,0.0,813,0.1435731627,0.0,4.0,606,17,22,1,Full community,1.0,0.7727272727272727,Excluded,Excluded
845,659.1488,7,-0.2993197279,845,0.1458299026,0.0,4.0,606,16,22,1,Full community,1.0,0.7272727272727273,Included,Excluded
968,802.2976,8,-0.0503401361,968,0.1523013287,0.0,2.0,606,10,22,1,Full community,1.0,0.45454545454545453,Excluded,Excluded
186,967.9174,0,0.6666666667,186,0.0,0.0,4.0,608,17,26,3,Full community,1.0,0.6538461538461539,Excluded,Excluded
923,499.4444,2,0.0,923,0.0,0.0,2.0,608,2,26,3,Full community,1.0,0.07692307692307693,Excluded,Included
54,890.2762,0,-0.5,54,0.0,0.0,3.0,609,5,21,3,Hybrid,1.0,0.23809523809523808,Included,Excluded
891,8063.241,1,0.0,891,0.0,0.0,3.0,609,11,21,3,Hybrid,1.0,0.5238095238095238,Excluded,Excluded
962,1648.557,2,0.5,962,0.0,0.0,3.0,609,12,21,3,Hybrid,1.0,0.5714285714285714,Excluded,Excluded
83,984.2183,0,0.0264550265,83,0.1410984493,0.0,3.0,610,20,30,3,Hybrid,1.0,0.6666666666666666,Excluded,Excluded
166,829.4345,1,-0.5925925926,166,0.1512149092,0.0,1.0,610,8,30,3,Hybrid,1.0,0.26666666666666666,Included,Excluded
303,410.0982,2,0.4444444444,303,0.1465160484,0.0,3.0,610,24,30,3,Hybrid,1.0,0.8,Excluded,Excluded
314,845.643,3,-0.2222222222,314,0.1469047757,0.0,3.0,610,25,30,3,Hybrid,1.0,0.8333333333333334,Excluded,Excluded
681,637.4449,4,0.1058201058,681,0.1380344213,0.0,3.0,610,23,30,3,Hybrid,1.0,0.7666666666666667,Excluded,Excluded
682,1711.534,5,0.8888888889,682,0.1665066185,0.0,3.0,610,29,30,3,Hybrid,1.0,0.9666666666666667,Excluded,Excluded
920,900.5714,6,0.5396825397,920,0.1427941604,0.0,2.0,610,27,30,3,Hybrid,1.0,0.9,Excluded,Excluded
958,213.6984,7,-0.6772486772,958,0.1635981545,0.0,4.0,610,13,30,3,Hybrid,1.0,0.43333333333333335,Included,Excluded
982,212.5863,8,-0.5132275132,982,0.1551716308,0.0,3.0,610,10,30,3,Hybrid,1.0,0.3333333333333333,Included,Excluded
51,2015.702,0,-0.3888888889,51,0.1497695853,0.0,3.0,611,34,40,2,Full community,0.0,0.85,Included,Excluded
65,656.5095,1,0.0277777778,65,0.1497695853,0.0,3.0,611,26,40,2,Full community,0.0,0.65,Excluded,Excluded
302,1521.081,2,0.0,302,0.1717804905,0.0,4.0,611,31,40,2,Full community,0.0,0.775,Excluded,Excluded
483,1592.357,3,-0.75,483,0.0990142462,0.0,1.0,611,7,40,2,Full community,0.0,0.175,Included,Excluded
575,197.6012,4,0.0,575,0.1464327702,0.0,3.0,611,12,40,2,Full community,0.0,0.3,Excluded,Excluded
706,243.6265,5,0.0,706,0.1464327702,0.0,2.0,611,8,40,2,Full community,0.0,0.2,Excluded,Excluded
798,501.8909,6,0.5,798,0.1534806367,0.0,4.0,611,22,40,2,Full community,0.0,0.55,Excluded,Excluded
809,1283.718,7,0.8333333333,809,0.1937198068,0.0,4.0,611,33,40,2,Full community,0.0,0.825,Excluded,Excluded
975,387.7395,8,-0.2222222222,975,0.1509433962,0.0,2.0,611,4,40,2,Full community,0.0,0.1,Excluded,Excluded
47,210.3132,0,0.0,47,0.1726027397,0.0,4.0,612,25,32,1,Hybrid,1.0,0.78125,Excluded,Excluded
222,487.3839,1,0.0,222,0.1726027397,0.0,4.0,612,24,32,1,Hybrid,1.0,0.75,Excluded,Excluded
425,117.291,2,0.0,425,0.1397260274,0.0,1.0,612,17,32,1,Hybrid,1.0,0.53125,Excluded,Excluded
486,789.6004,3,0.4,486,0.2444444444,0.0,,612,15,32,1,Hybrid,1.0,0.46875,Excluded,Excluded
514,693.3809,4,-0.4,514,0.15,0.0,6.0,612,2,32,1,Hybrid,1.0,0.0625,Included,Excluded
523,2361.61,5,-0.6,523,0.1397260274,0.0,4.0,612,3,32,1,Hybrid,1.0,0.09375,Included,Excluded
624,270.4167,6,0.8,624,0.15,0.0,4.0,612,4,32,1,Hybrid,1.0,0.125,Excluded,Excluded
657,1245.024,7,-0.2,657,0.1555555556,0.0,,612,13,32,1,Hybrid,1.0,0.40625,Excluded,Excluded
50,1095.173,0,0.0,50,0.3107344633,0.0,4.0,613,52,59,2,Full community,1.0,0.8813559322033898,Excluded,Excluded
87,1151.043,1,-0.3333333333,87,0.2051282051,0.0,3.0,613,36,59,2,Full community,1.0,0.6101694915254238,Included,Excluded
118,464.4449,2,-0.8,118,0.2195121951,0.0,1.0,613,6,59,2,Full community,1.0,0.1016949152542373,Included,Excluded
274,190.0079,3,-0.25,274,0.2448979592,0.0,4.0,613,9,59,2,Full community,1.0,0.15254237288135594,Excluded,Excluded
299,520.9226,4,0.5,299,0.2448979592,0.0,4.0,613,44,59,2,Full community,1.0,0.7457627118644068,Excluded,Excluded
498,2773.075,5,0.0,498,0.2629969419,0.0,4.0,613,47,59,2,Full community,1.0,0.7966101694915254,Excluded,Excluded
658,1778.679,6,0.0,658,0.2448979592,0.0,5.0,613,34,59,2,Full community,1.0,0.576271186440678,Excluded,Excluded
701,1776.756,7,0.75,701,0.2448979592,0.0,4.0,613,16,59,2,Full community,1.0,0.2711864406779661,Excluded,Excluded
737,609.2857,8,0.1666666667,737,0.2448979592,0.0,6.0,613,26,59,2,Full community,1.0,0.4406779661016949,Excluded,Excluded
434,271.1464,0,0.0,434,0.1111111111,0.0,2.0,617,11,46,3,Hybrid,0.0,0.2391304347826087,Excluded,Excluded
482,400.7245,1,0.3333333333,482,0.0,0.0,4.0,617,12,46,3,Hybrid,0.0,0.2608695652173913,Excluded,Excluded
624,564.2548,2,0.0,624,0.0,0.0,4.0,617,13,46,3,Hybrid,0.0,0.2826086956521739,Excluded,Excluded
908,768.6841,3,-0.6666666667,908,0.1111111111,0.0,2.0,617,4,46,3,Hybrid,0.0,0.08695652173913043,Included,Excluded
970,522.0204,4,0.3333333333,970,0.0,0.0,3.0,617,23,46,3,Hybrid,0.0,0.5,Excluded,Excluded
6,595.0361,0,-0.1111111111,6,0.1360544218,0.0,3.0,619,10,51,30,Full community,0.0,0.19607843137254902,Excluded,Included
81,382.9544,1,0.7407407407,81,0.1559050115,0.0,3.0,619,42,51,30,Full community,0.0,0.8235294117647058,Excluded,Excluded
237,379.1774,2,-0.3703703704,237,0.1448965025,0.0,1.0,619,6,51,30,Full community,0.0,0.11764705882352941,Included,Included
279,466.619,3,-0.7830687831,279,0.1327950941,0.0,1.0,619,5,51,30,Full community,0.0,0.09803921568627451,Included,Included
343,910.7758,4,0.8148148148,343,0.1477640818,0.0,4.0,619,47,51,30,Full community,0.0,0.9215686274509803,Excluded,Excluded
409,119.2232,5,0.1481481481,409,0.1317018494,0.0,1.0,619,8,51,30,Full community,0.0,0.1568627450980392,Excluded,Included
482,273.619,6,-0.0740740741,482,0.1383246276,0.0,2.0,619,25,51,30,Full community,0.0,0.49019607843137253,Excluded,Included
742,366.45,7,0.0740740741,742,0.135196457,0.0,3.0,619,13,51,30,Full community,0.0,0.2549019607843137,Excluded,Included
837,429.4613,8,-0.4391534392,837,0.1283244771,0.0,3.0,619,22,51,30,Full community,0.0,0.43137254901960786,Included,Included
558,247.6024,0,-0.2185185185,558,0.2390877628,0.0,1.0,620,34,61,33,Full community,1.0,0.5573770491803278,Excluded,Excluded
606,243.8214,1,-0.6,606,0.2174502655,0.0,3.0,620,6,61,33,Full community,1.0,0.09836065573770492,Included,Included
630,342.8595,2,-0.5158730159,630,0.2463111403,0.0,3.0,620,12,61,33,Full community,1.0,0.19672131147540983,Included,Included
691,288.9357,3,-0.0407407407,691,0.2209897504,0.0,3.0,620,24,61,33,Full community,1.0,0.39344262295081966,Excluded,Included
707,952.0679,4,0.0,707,0.243167985,0.0,3.0,620,47,61,33,Full community,1.0,0.7704918032786885,Excluded,Excluded
779,271.2024,5,-0.082010582,779,0.2133661437,0.0,3.0,620,33,61,33,Full community,1.0,0.5409836065573771,Excluded,Included
798,1457.952,6,0.8888888889,798,0.2030906995,0.0,3.0,620,61,61,33,Full community,1.0,1.0,Excluded,Excluded
837,239.8533,7,0.1423280423,837,0.2780612651,0.0,2.0,620,52,61,33,Full community,1.0,0.8524590163934426,Excluded,Excluded
897,275.9514,8,0.4259259259,897,0.2185853445,0.0,3.0,620,26,61,33,Full community,1.0,0.4262295081967213,Excluded,Included
103,373.4431,0,0.2962962963,103,0.153541505,0.0,3.0,621,46,68,21,Hybrid,0.0,0.6764705882352942,Excluded,Excluded
162,255.0397,1,0.6296296296,162,0.1625649773,0.0,3.0,621,56,68,21,Hybrid,0.0,0.8235294117647058,Excluded,Excluded
208,262.1982,2,-0.3650793651,208,0.1638913775,0.0,1.0,621,30,68,21,Hybrid,0.0,0.4411764705882353,Included,Excluded
267,586.8953,3,-0.1322751323,267,0.148130627,0.0,2.0,621,44,68,21,Hybrid,0.0,0.6470588235294118,Excluded,Excluded
327,315.0595,4,-0.4296296296,327,0.1533603696,0.0,2.0,621,27,68,21,Hybrid,0.0,0.39705882352941174,Included,Excluded
538,195.7979,5,0.2444444444,538,0.1461339253,0.0,2.0,621,51,68,21,Hybrid,0.0,0.75,Excluded,Excluded
593,156.7083,6,-0.6666666667,593,0.160841348,0.0,1.0,621,17,68,21,Hybrid,0.0,0.25,Included,Included
800,165.6326,7,-0.4656084656,800,0.1728783123,0.0,1.0,621,25,68,21,Hybrid,0.0,0.36764705882352944,Included,Excluded
980,834.5908,8,0.8888888889,980,0.1543531044,0.0,3.0,621,66,68,21,Hybrid,0.0,0.9705882352941176,Excluded,Excluded
22,2447.302,0,0.1333333333,22,0.5794871795,0.0,4.0,622,10,12,4,Full community,0.0,0.8333333333333334,Excluded,Excluded
319,400.5453,1,-0.0666666667,319,0.8071428571,0.0,3.0,622,3,12,4,Full community,0.0,0.25,Excluded,Included
807,595.159,2,-0.2666666667,807,0.5351351351,0.0,3.0,622,1,12,4,Full community,0.0,0.08333333333333333,Excluded,Included
895,2905.921,3,-0.2666666667,895,0.13125,0.0,4.0,622,9,12,4,Full community,0.0,0.75,Excluded,Excluded
948,2065.337,4,0.4666666667,948,0.73125,0.0,3.0,622,5,12,4,Full community,0.0,0.4166666666666667,Excluded,Excluded
55,198.1333,0,-0.4791666667,55,0.5112966601,0.0,1.0,623,6,47,11,Hybrid,0.0,0.1276595744680851,Included,Included
154,198.1548,1,0.0,154,0.6771653543,0.0,1.0,623,13,47,11,Hybrid,0.0,0.2765957446808511,Excluded,Excluded
173,365.307,2,0.2916666667,173,0.5641025641,0.0,3.0,623,36,47,11,Hybrid,0.0,0.7659574468085106,Excluded,Excluded
288,682.0992,3,-0.0208333333,288,0.4989316239,0.0,1.0,623,15,47,11,Hybrid,0.0,0.3191489361702128,Excluded,Excluded
352,344.2688,4,0.3333333333,352,0.442224622,0.0,2.0,623,27,47,11,Hybrid,0.0,0.574468085106383,Excluded,Excluded
388,351.6338,5,-0.2291666667,388,0.4989316239,0.0,1.0,623,5,47,11,Hybrid,0.0,0.10638297872340426,Excluded,Included
389,356.996,6,0.4583333333,389,0.3028350515,0.0,5.0,623,35,47,11,Hybrid,0.0,0.7446808510638298,Excluded,Excluded
752,615.2393,7,-0.3541666667,752,0.4989316239,0.0,1.0,623,28,47,11,Hybrid,0.0,0.5957446808510638,Included,Excluded
48,149.5218,0,-0.2116402116,48,0.1698460336,0.0,2.0,629,27,70,7,Full community,0.0,0.38571428571428573,Excluded,Excluded
184,329.6334,1,0.253968254,184,0.1922514571,0.0,2.0,629,42,70,7,Full community,0.0,0.6,Excluded,Excluded
281,1336.946,2,0.8888888889,281,0.1847341087,0.0,3.0,629,60,70,7,Full community,0.0,0.8571428571428571,Excluded,Excluded
490,182.5619,3,-0.8888888889,490,0.168846634,0.0,5.0,629,2,70,7,Full community,0.0,0.02857142857142857,Included,Included
657,334.4143,4,-0.4444444444,657,0.1970463207,0.0,2.0,629,23,70,7,Full community,0.0,0.32857142857142857,Included,Excluded
739,522.8412,5,0.2063492063,739,0.1693661249,0.0,3.0,629,51,70,7,Full community,0.0,0.7285714285714285,Excluded,Excluded
793,410.116,6,-0.2592592593,793,0.1664645236,0.0,3.0,629,31,70,7,Full community,0.0,0.44285714285714284,Excluded,Excluded
853,904.7314,7,0.6031746032,853,0.1667194716,0.0,3.0,629,50,70,7,Full community,0.0,0.7142857142857143,Excluded,Excluded
953,426.9992,8,-0.1481481481,953,0.1696333662,0.0,3.0,629,43,70,7,Full community,0.0,0.6142857142857143,Excluded,Excluded
56,429.9226,0,0.5875,56,0.1434173004,0.0,4.0,630,10,52,21,Hybrid,1.0,0.19230769230769232,Excluded,Included
163,1019.001,1,-0.125,163,0.1280327773,0.0,1.0,630,26,52,21,Hybrid,1.0,0.5,Excluded,Excluded
270,109.8829,2,-0.625,270,0.1106512141,0.0,1.0,630,11,52,21,Hybrid,1.0,0.21153846153846154,Included,Included
402,540.6964,3,0.375,402,0.1506627032,0.0,,630,37,52,21,Hybrid,1.0,0.7115384615384616,Excluded,Excluded
546,3431.178,4,0.8125,546,0.1192551506,0.0,4.0,630,51,52,21,Hybrid,1.0,0.9807692307692307,Excluded,Excluded
829,252.6577,5,-0.625,829,0.1218605843,0.0,1.0,630,25,52,21,Hybrid,1.0,0.4807692307692308,Included,Excluded
845,149.0149,6,-0.375,845,0.1345036959,0.0,1.0,630,12,52,21,Hybrid,1.0,0.23076923076923078,Included,Included
958,704.0238,7,-0.025,958,0.1065479783,0.0,4.0,630,4,52,21,Hybrid,1.0,0.07692307692307693,Excluded,Included
22,344.5526,0,0.5416666667,22,0.1972222222,0.0,2.0,631,37,55,7,Full community,0.0,0.6727272727272727,Excluded,Excluded
418,456.6399,1,-0.025,418,0.183352504,0.0,3.0,631,30,55,7,Full community,0.0,0.5454545454545454,Excluded,Excluded
430,358.6809,2,0.375,430,0.1826887405,0.0,4.0,631,51,55,7,Full community,0.0,0.9272727272727272,Excluded,Excluded
538,132.373,3,-0.6791666667,538,0.2004761477,0.0,2.0,631,35,55,7,Full community,0.0,0.6363636363636364,Included,Excluded
549,175.3762,4,0.0,549,0.1668316832,0.0,1.0,631,27,55,7,Full community,0.0,0.4909090909090909,Excluded,Excluded
593,209.3561,5,0.2333333333,593,0.2277829158,0.0,2.0,631,41,55,7,Full community,0.0,0.7454545454545455,Excluded,Excluded
679,278.5388,6,-0.0041666667,679,0.2023412106,0.0,2.0,631,14,55,7,Full community,0.0,0.2545454545454545,Excluded,Excluded
692,200.4053,7,0.0833333333,692,0.2388649073,0.0,3.0,631,19,55,7,Full community,0.0,0.34545454545454546,Excluded,Excluded
710,345.7461,8,-0.525,710,0.2071691783,0.0,6.0,631,21,55,7,Full community,0.0,0.38181818181818183,Included,Excluded
28,726.5432,0,0.2678571429,28,0.1327222001,0.0,4.0,632,7,30,4,Hybrid,0.0,0.23333333333333334,Excluded,Excluded
59,569.6409,1,0.7321428571,59,0.1625558748,0.0,2.0,632,20,30,4,Hybrid,0.0,0.6666666666666666,Excluded,Excluded
96,1017.657,2,-0.3035714286,96,0.1609650433,0.0,4.0,632,18,30,4,Hybrid,0.0,0.6,Included,Excluded
188,235.2928,3,-0.6964285714,188,0.1893870082,0.0,2.0,632,11,30,4,Hybrid,0.0,0.36666666666666664,Included,Excluded
296,483.3024,4,0.0,296,0.1602112676,0.0,2.0,632,4,30,4,Hybrid,0.0,0.13333333333333333,Excluded,Included
576,505.0428,5,0.0892857143,576,0.1686564788,0.0,2.0,632,19,30,4,Hybrid,0.0,0.6333333333333333,Excluded,Excluded
753,341.7191,6,0.1964285714,753,0.164505546,0.0,3.0,632,15,30,4,Hybrid,0.0,0.5,Excluded,Excluded
825,512.5,8,0.2321428571,825,0.1736688212,0.0,2.0,632,17,30,4,Hybrid,0.0,0.5666666666666667,Excluded,Excluded
20,270.3746,0,0.1904761905,20,0.131996019,0.0,2.0,633,39,64,25,Full community,1.0,0.609375,Excluded,Excluded
78,422.146,1,-0.6031746032,78,0.1260238072,0.0,1.0,633,16,64,25,Full community,1.0,0.25,Included,Included
89,613.7064,2,0.8518518519,89,0.1362124969,0.0,4.0,633,60,64,25,Full community,1.0,0.9375,Excluded,Excluded
194,464.6432,3,0.1587301587,194,0.14214666,0.0,2.0,633,41,64,25,Full community,1.0,0.640625,Excluded,Excluded
415,262.121,4,-0.5714285714,415,0.1382000409,0.0,2.0,633,6,64,25,Full community,1.0,0.09375,Included,Included
628,161.5943,6,-0.3492063492,628,0.1383497686,0.0,2.0,633,42,64,25,Full community,1.0,0.65625,Included,Excluded
677,187.9152,7,0.6666666667,677,0.1494949495,0.0,3.0,633,54,64,25,Full community,1.0,0.84375,Excluded,Excluded
958,430.1973,8,0.164021164,958,0.1242840537,0.0,3.0,633,38,64,25,Full community,1.0,0.59375,Excluded,Excluded
320,2059.317,0,0.4107142857,320,0.0989930455,0.0,3.0,634,46,62,6,Hybrid,0.0,0.7419354838709677,Excluded,Excluded
332,234.9,1,-0.3035714286,332,0.0941123996,0.0,3.0,634,33,62,6,Hybrid,0.0,0.532258064516129,Included,Excluded
341,259.8731,2,-0.6607142857,341,0.0924996563,0.0,3.0,634,3,62,6,Hybrid,0.0,0.04838709677419355,Included,Included
380,723.7381,3,0.2678571429,380,0.1079512687,0.0,5.0,634,49,62,6,Hybrid,0.0,0.7903225806451613,Excluded,Excluded
538,1027.869,4,0.0,538,0.1310344828,0.0,3.0,634,9,62,6,Hybrid,0.0,0.14516129032258066,Excluded,Excluded
556,350.0691,5,-0.375,556,0.0891568981,0.0,3.0,634,15,62,6,Hybrid,0.0,0.24193548387096775,Included,Excluded
723,918.1191,6,0.4464285714,723,0.1033633549,0.0,3.0,634,54,62,6,Hybrid,0.0,0.8709677419354839,Excluded,Excluded
841,388.1324,7,-0.4464285714,841,0.1091864104,0.0,3.0,634,7,62,6,Hybrid,0.0,0.11290322580645161,Included,Excluded
963,1066.306,8,0.6607142857,963,0.0952035937,0.0,4.0,634,58,62,6,Hybrid,0.0,0.9354838709677419,Excluded,Excluded
16,423.6756,0,-0.8,16,0.1679552373,0.0,4.0,635,8,31,11,Full community,1.0,0.25806451612903225,Included,Included
91,612.0536,1,0.0814814815,91,0.1525708564,0.0,3.0,635,14,31,11,Full community,1.0,0.45161290322580644,Excluded,Excluded
264,584.1609,2,-0.4777777778,264,0.1477476413,0.0,3.0,635,13,31,11,Full community,1.0,0.41935483870967744,Included,Excluded
413,457.8651,3,-0.0888888889,413,0.1446986202,0.0,1.0,635,18,31,11,Full community,1.0,0.5806451612903226,Excluded,Excluded
425,591.6554,4,0.3037037037,425,0.1768338917,0.0,3.0,635,26,31,11,Full community,1.0,0.8387096774193549,Excluded,Excluded
771,244.4711,5,0.2666666667,771,0.1473777778,0.0,3.0,635,21,31,11,Full community,1.0,0.6774193548387096,Excluded,Excluded
842,985.8691,6,0.8444444444,842,0.1603169751,0.0,4.0,635,31,31,11,Full community,1.0,1.0,Excluded,Excluded
846,529.4821,7,-0.6222222222,846,0.1800636107,0.0,4.0,635,9,31,11,Full community,1.0,0.2903225806451613,Included,Included
907,490.9024,8,0.4925925926,907,0.1480151692,0.0,4.0,635,28,31,11,Full community,1.0,0.9032258064516129,Excluded,Excluded
70,965.2739,0,0.0,70,0.2083333333,0.0,4.0,637,25,47,2,Hybrid,1.0,0.5319148936170213,Excluded,Excluded
145,1024.355,1,0.4166666667,145,0.0172413793,0.0,4.0,637,30,47,2,Hybrid,1.0,0.6382978723404256,Excluded,Excluded
196,352.7639,2,-0.1666666667,196,0.7,0.0,3.0,637,21,47,2,Hybrid,1.0,0.44680851063829785,Excluded,Excluded
533,780.1655,3,0.0,533,0.6,0.0,3.0,637,32,47,2,Hybrid,1.0,0.6808510638297872,Excluded,Excluded
955,409.169,5,-0.25,955,0.5,0.0,2.0,637,33,47,2,Hybrid,1.0,0.7021276595744681,Excluded,Excluded
466,475.2242,0,0.4428571429,466,0.2122308824,0.0,4.0,638,51,82,1,Full community,1.0,0.6219512195121951,Excluded,Excluded
495,1341.255,1,0.580952381,495,0.1770348296,0.0,5.0,638,72,82,1,Full community,1.0,0.8780487804878049,Excluded,Excluded
670,1125.943,2,-0.3571428571,670,0.1979705531,0.0,3.0,638,34,82,1,Full community,1.0,0.4146341463414634,Included,Excluded
700,884.1369,3,-0.8571428571,700,0.1438423645,0.0,3.0,638,10,82,1,Full community,1.0,0.12195121951219512,Included,Excluded
708,342.369,4,0.2619047619,708,0.1704190633,0.0,3.0,638,68,82,1,Full community,1.0,0.8292682926829268,Excluded,Excluded
806,220.9174,5,-0.3380952381,806,0.1984912091,0.0,3.0,638,16,82,1,Full community,1.0,0.1951219512195122,Included,Excluded
